Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
Epsilon;double;random10.bibtex;13;0;Initialization;Memory;8178688
Epsilon;double;random10.bibtex;13;0;Load;Time;259654947
Epsilon;double;random10.bibtex;13;0;Load;Memory;5519464
Epsilon;double;random10.bibtex;13;0;Run;Time;347069001
Epsilon;double;random10.bibtex;13;0;Run;Memory;11067896
Epsilon;double;random10.bibtex;13;0;Run;Problems;1
Epsilon;double;random10.bibtex;14;0;Initialization;Time;688353140
Epsilon;double;random10.bibtex;14;0;Initialization;Memory;8178408
Epsilon;double;random10.bibtex;14;0;Load;Time;262412228
Epsilon;double;random10.bibtex;14;0;Load;Memory;5519272
Epsilon;double;random10.bibtex;14;0;Run;Time;342614289
