Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;23;0;Load;Time;164258204
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;23;0;Load;Memory;4913000
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;23;0;Run;Time;8589513
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;23;0;Run;Memory;4923232
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;23;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;24;0;Initialization;Time;237018538
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;24;0;Initialization;Memory;4093456
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;24;0;Load;Time;169215843
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;24;0;Load;Memory;4915424
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;24;0;Run;Time;9139248
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;24;0;Run;Memory;4926824
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;24;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;25;0;Initialization;Time;242958870
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;25;0;Initialization;Memory;4093384
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;25;0;Load;Time;180046266
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;25;0;Load;Memory;4912808
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;25;0;Run;Time;9445617
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;25;0;Run;Memory;4926472
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;25;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;26;0;Initialization;Time;242487172
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;26;0;Initialization;Memory;4093312
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;26;0;Load;Time;173294282
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;26;0;Load;Memory;4918440
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;26;0;Run;Time;9946974
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;26;0;Run;Memory;4934928
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;26;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;27;0;Initialization;Time;261932284
